,Display Caption,Financial Row,2023-01-01 00:00:00,2023-02-01 00:00:00,2023-03-01 00:00:00,2023-04-01 00:00:00,2023-05-01 00:00:00,2023-06-01 00:00:00,2023-07-01 00:00:00,2023-08-01 00:00:00,2023-09-01 00:00:00,2023-10-01 00:00:00,2023-11-01 00:00:00,2023-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Bank,1028 - x0584-Santander-Barcelona (EDCBCN01),482893.102838,531182.4131217999,557741.5337778899,602360.8564801211,590313.6393505187,608023.0485310343,650584.6619282067,657090.5085474887,637377.7932910641,681994.2388214386,709274.0083742961,766015.9290442398,796656.5662060094,788690.0005439493,780803.1005385098,726146.8835008141,762454.2276758548,815826.0236131647,856617.324793823,899448.1910335141,836486.817661168,803027.3449547213,786966.7980556268,755488.1261334018,740378.3636107338,725570.7963385191,718315.0883751339,775780.2954451446,729233.4777184359,729233.4777184359,729233.4777184359,758402.8168271733,697730.5914809995,746571.7328846694,791366.0368577496,830934.338700637,822624.9953136307,871982.4950324486,871982.4950324486,889422.1449330975,916104.8092810905,989393.1940235777,1058650.717605228,1100996.746309437,1200086.4534772865,1176084.7244077409,1199606.4188958956,1187610.3547069367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,Bank,1029 - x8182-PacWest Silicon Valley Holdings II,912101.81,1003311.991,1053477.59055,1137755.797794,1115000.68183812,1148450.7022932637,1228842.2514537922,1241130.67396833,1203896.7537492802,1288169.52651173,1339696.307572199,1446872.012177975,1504746.892665094,1489699.423738443,1474802.4295010585,1371566.2594359843,1440144.5724077835,1540954.6924763282,1618002.4271001446,1698902.5484551517,1579979.3700632912,1516780.1952607594,1486444.5913555443,1426986.8077013225,1398447.0715472961,1370478.1301163503,1356773.3488151866,1465315.2167204015,1377396.3037171774,1377396.3037171774,1377396.3037171774,1432492.1558658644,1317892.7833965952,1410145.2782343568,1494753.9949284182,1569491.694674839,1553796.7777280905,1647024.584391776,1647024.584391776,1679965.0760796114,1730364.0283619997,1868793.1506309595,1999608.6711751267,2079593.0180221316,2266756.3896441236,2221421.2618512413,2265849.687088266,2243191.190217383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Bank,1030 - x7203-ING Energy Continuity Xchange,108380.87262,119218.959882,125179.9078761,135194.300506188,132490.41449606424,136465.12693094616,146017.68581611238,147477.8626742735,143053.5267940453,153067.27366962846,159189.9646164136,171925.1617857267,178802.16825715578,177014.1465745842,175244.00510883838,162976.9247512197,171125.77098878069,183104.57495799533,192259.8037058951,201872.79389118985,187741.69831880656,180232.0303860543,176627.38977833322,169562.2941871999,166171.0483034559,162847.62733738677,161219.1510640129,174116.68314913393,163669.68216018588,163669.68216018588,163669.68216018588,170216.4694465933,156599.15189086585,167561.09252322646,177614.75807462004,186495.49597835104,184630.54101856754,195708.37347968158,195708.37347968158,199622.54094927522,205611.21717775348,222060.11455197376,237604.32257061193,247108.4954734364,269348.2600660457,263961.29486472474,269240.5207620192,266548.11555439903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Bank,1031 - Proceeds EdgeConneX Holdings IV 796-EUR,5204.152966,5724.5682626,6010.79667573,6491.6604097884,6361.827201592632,6552.682017640411,7011.369758875239,7081.483456463991,6869.038952770072,7349.871679463977,7643.8665466425355,8255.375870373939,8585.590905188896,8499.734996137007,8414.737646175638,7825.706010943343,8216.99131149051,8792.180703294845,9231.789738459587,9693.379225382567,9014.842679605787,8654.248972421556,8481.163992973125,8141.9174332542,7979.079084589116,7819.497502897334,7741.302527868361,8360.60673009783,7858.97032629196,7858.97032629196,7858.97032629196,8173.329139343638,7519.462808196147,8045.825204769878,8528.57471705607,8955.003452908873,8865.453418379784,9397.380623482572,9397.380623482572,9585.328235952224,9872.88808303079,10662.719129673253,11409.109468750381,11865.473847500396,12933.366493775431,12674.699163899922,12928.19314717792,12798.91121570614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,Bank,1032 - x8535- ABN AMS07 BV,73491.968873,80841.1657603,84883.22404831501,91673.88197218021,89840.40433273661,92535.61646271871,99013.10961510902,100003.2407112601,97003.14348992231,103793.36353421687,107945.09807558554,116580.70592163238,121243.93415849768,120031.4948169127,118831.17986874358,110512.99727793153,116038.6471418281,124161.35244175607,130369.42006384388,136887.89106703608,127305.73869234356,122213.50914464981,119769.23896175681,114978.46940328654,112678.9000152208,110425.32201491638,109321.06879476721,118066.75429834859,110982.74904044767,110982.74904044767,110982.74904044767,115422.05900206558,106188.29428190034,113621.47488163336,120438.76337453137,126460.70154325794,125196.09452782535,132707.86019949487,132707.86019949487,135362.01740348476,139422.8779255893,150576.70815963644,161117.077730811,167561.76084004343,182642.31931564733,178989.47292933438,182569.26238792107,180743.56976404187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Bank,1033 - x6006 -ABN ECX Brussels,35986.918743,39585.6106173,41564.891148165,44890.0824400182,43992.28079121784,45312.04921495437,48483.89266000118,48968.731586601185,47499.66963900315,50824.64651373337,52857.63237428271,57086.24296422533,59369.69268279434,58775.995755966396,58188.235798406735,54115.059292518265,56820.81225714418,60798.26911514427,63838.18257090148,67030.09169944655,62337.98528048529,59844.46586926588,58647.57655188056,56301.67348980533,55175.640020009225,54072.12721960904,53531.40594741295,57813.91842320599,54345.08331781363,54345.08331781363,54345.08331781363,56518.886650526176,51997.37571848408,55637.19201877797,58975.423539904645,61924.194716899874,61304.95276973087,64983.249935914726,64983.249935914726,66282.91493463302,68271.40238267201,73733.11457328577,78894.43259341577,82050.2098971524,89434.7287878961,87646.03421213818,89398.95489638095,88504.96534741714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Bank,1034 - x8531- Santander ECX Zona Franca de Tocancipa SAS,189934.05,208927.455,219373.82775,236923.73397,232185.2592906,239150.817069318,255891.37426417027,258450.28800681198,250696.77936660763,268245.5539222702,278975.376079161,301293.4061654939,313345.14241211367,310211.6909879925,307109.5740781126,285611.90389264474,299892.499087277,320884.97402338637,336929.2227245557,353775.68386078347,329011.3859905286,315850.9305509075,309533.91193988937,297152.5554622938,291209.50435304793,285385.31426598696,282531.4611233271,305133.97801319323,286825.9393324016,286825.9393324016,286825.9393324016,298298.97690569767,274435.05875324184,293645.51286596875,311264.2436379269,326827.4558198232,323559.18126162497,342972.7321373225,342972.7321373225,349832.1867800689,360327.15238347097,389153.32457414863,416394.05729433906,433049.81958611263,472024.30334886274,462583.8172818855,471835.4936275232,467117.13869124796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Bank,1035 - x0274-Santander ECX CHILE II SPA Proceeds Account (CLP),218080.17,239888.187,251882.59635,272033.204058,266592.53997684,274590.3161761452,293811.6383084754,296749.7546915601,287847.2620508133,307996.57039437024,320316.43321014504,345941.74786695663,359779.4177816349,356181.62360381853,352619.80736778036,327936.42085203575,344333.2418946375,368436.56882726215,386858.39726862527,406201.3171320565,377767.22493281256,362656.53593550005,355403.40521679004,341187.2690081184,334363.52362795605,327676.2531553969,324399.4906238429,350351.44987375033,329330.3628813253,329330.3628813253,329330.3628813253,342503.57739657833,315103.29120485205,337160.5215891917,357390.1528845432,375259.66052877036,371507.06392348267,393797.4877588916,393797.4877588916,401673.43751406943,413723.6406394915,446821.5318906508,478099.0391229964,497223.00068791624,541973.0707498287,531133.6093348322,541756.2815215288,536338.7187063135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Bank,1035.01 - x5259-Santander ECX CHILE II SPA Proceeds Account (USD),2808188.82,3089007.7019999996,3243458.0870999997,3502934.7340679998,3432876.03938664,3535862.320568239,3783372.6830080156,3821206.409838096,3706570.217542953,3966030.1327709598,4124671.338081798,4454645.045128342,4632830.846933476,4586502.538464141,4540637.5130795,4222792.887163935,4433932.531522132,4744307.808728682,4981523.199165116,5230599.359123372,4864457.403984736,4669879.107825346,4576481.525668839,4393422.264642086,4305553.819349244,4219442.74296226,4177248.3155326373,4511428.180775248,4240742.489928734,4240742.489928734,4240742.489928734,4410372.189525883,4057542.414363812,4341570.383369279,4602064.606371436,4832167.836690008,4783846.158323107,5070876.927822494,5070876.927822494,5172294.466378944,5327463.300370312,5753660.364399937,6156416.589907933,6402673.25350425,6978913.846319633,6839335.56939324,6976122.280781105,6906361.0579732945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Bank,1036 - x2117-Santander ECX CHILE III SPA,13581.317932,14939.4497252,15686.42221146,16941.3359883768,16602.50926860926,17100.58454666754,18297.625464934266,18480.60171958361,17926.1836679961,19181.01652475583,19948.25718574606,21544.117760605746,22405.882471029978,22181.823646319677,21960.00540985648,20422.805031166525,21443.94528272485,22945.02145251559,24092.27252514137,25296.886151398438,23526.104120800548,22585.059955968525,22133.358756849153,21248.024406575187,20823.063918443684,20406.60264007481,20202.53661367406,21818.739542767984,20509.615170201905,20509.615170201905,20509.615170201905,21329.99977700998,19623.599794849182,20997.251780488627,22257.086887317942,23369.94123168384,23136.241819367002,24524.416328529023,24524.416328529023,25014.904655099603,25765.35179475259,27826.579938332798,29774.440534016092,30965.418155376734,33752.30578936064,33077.259673573426,33738.80486704489,33401.41681837444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Bank,1036.01 - x6905-Santander ECX CHILE III SPA,101869.0372587888,112055.94098466769,117658.73803390107,127071.43707661316,124530.0083350809,128265.90858513332,137244.52218609265,138616.96740795358,134458.45838571497,143870.55047271503,149625.37249162362,161595.40229095353,168059.21838259167,166378.62619876576,164714.8399367781,153184.8011412036,160844.0411982638,172103.12408214225,180708.28028624936,189743.69430056182,176461.6356995225,169403.1702715416,166015.10686611076,159374.50259146633,156187.012539637,153063.27228884428,151532.63956595585,163655.2507312323,153835.93568735837,153835.93568735837,153835.93568735837,159989.3731148527,147190.22326566448,157493.538894261,166943.15122791665,175290.3087893125,173537.40570141937,183949.65004350452,183949.65004350452,187628.6430443746,193257.50233570582,208718.1025225623,223328.36969914165,232261.5044871073,253165.03989094697,248101.73909312804,253063.7738749906,250533.1361362407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Bank,1037 - x9838-UOB Edgeconnex Singapore Pte. Ltd.,1447058.48893209,1591764.3378252992,1671352.5547165642,1805060.7590938895,1768959.5439120117,1822028.330229372,1949570.313345428,1969066.0164788824,1909994.035984516,2043693.618503432,2125441.363243569,2295476.6723030545,2387295.739195177,2363422.781803225,2339788.553985193,2176003.3552062293,2284803.522966541,2444739.769574199,2566976.758052909,2695325.5959555544,2506652.8042386654,2406386.692069119,2358258.9582277364,2263928.599898627,2218650.0279006544,2174277.0273426413,2152534.2570692147,2324736.9976347517,2185252.7777766665,2185252.7777766665,2185252.7777766665,2272662.888887733,2090849.8577767145,2237209.3478210843,2371441.908690349,2490014.004124867,2465113.864083618,2613020.695928635,2613020.695928635,2665281.1098472076,2745239.5431426237,2964858.7065940336,3172398.816055616,3299294.7686978406,3596231.2978806463,3524306.6719230334,3594792.805361494,3558844.877307879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Bank,1037.02 - x7011-Citi Edgeconnex Singapore Pte. Ltd. (USD),99.99737577,109.99711334700001,115.49696901435001,124.73672653549802,122.24199200478806,125.9092517649317,134.72289938847692,136.07012838236167,131.9880245308908,141.22718624805316,146.87627369797528,158.6263755938133,164.97143061756583,163.32171631139016,161.68849914827626,150.37030420789694,157.88881941829177,168.9410367775722,177.38808861645083,186.25749304727339,173.21946853396426,166.2906897926057,162.96487599675356,156.4462809568834,153.31735533774574,150.25100823099083,148.74849814868094,160.6483780005754,151.00947532054087,151.00947532054087,151.00947532054087,157.0498543333625,144.4858659866935,154.59987660576206,163.8758692021078,172.06966266221318,170.34896603559105,180.5699039977265,180.5699039977265,184.18130207768104,189.70674114001147,204.8832804312124,219.22511006139726,227.99411446385315,248.51358476559994,243.54331307028795,248.4141793316937,245.93003753837675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Bank,1038 - x5174-Santander-Colombia Edgeconnex Zona Franca Permanen,654253.6097495034,719678.9707244538,755662.9192606765,816115.9528015306,799793.6337455,823787.442757865,881452.5637509155,890267.0893884246,863559.0767067719,924008.2120762459,960968.5405592958,1037846.0238040395,1079359.864756201,1068566.2661086388,1057880.6034475525,983828.9612062238,1033020.409266535,1105331.8379151924,1160598.429810952,1218628.3513014996,1133324.3667103946,1087991.392041979,1066231.5642011394,1023582.3016330939,1003110.655600432,983048.4424884233,973217.9580635391,1051075.3947086222,988010.8710261049,988010.8710261049,988010.8710261049,1027531.3058671491,945328.8013977772,1011501.8174956215,1072191.9265453587,1125801.5228726268,1114543.5076439006,1181416.1181025347,1181416.1181025347,1205044.4404645853,1241195.7736785228,1340491.4355728047,1434325.836062901,1491698.869505417,1625951.7677609045,1593432.7324056865,1625301.3870538003,1609048.3731832623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Bank,1039 - x5003-Citi EdgeConneX India Private Limited,218676.2216910781,240543.8438601859,252571.03605319522,272776.71893745085,267321.1845587018,275340.8200954629,294614.6775021453,297560.82427716674,288633.99954885175,308838.37951727136,321191.91469796223,346887.2678737992,360762.75858875114,357155.13100286364,353583.579692835,328832.72911433654,345274.36557005334,369443.5711599571,387915.74971795495,407311.5372038527,378799.729599583,363647.7404155997,356374.7856072877,342119.7941829962,335277.39829933626,328571.85033334955,325286.13183001603,351309.0223764173,330230.48103383224,330230.48103383224,330230.48103383224,343439.7002751855,315964.5242531707,338082.04095089267,358366.9634079462,376285.31157834356,372522.45846256014,394873.8059703137,394873.8059703137,402771.28208972,414854.42055241164,448042.77419660456,479405.76839036687,498581.9991259815,543454.3790473199,532585.2914663735,543236.997295701,537804.6273227439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Bank,1040 - x3222-Hapoalim Global Data Center Limited,3903741.0356508414,4294115.139215926,4508820.896176722,4869526.56787086,4772136.036513443,4915300.117608846,5259371.125841466,5311964.83709988,5152605.891986883,5513288.304425965,5733819.836603004,6192525.423531244,6440226.440472493,6375824.176067768,6312065.93430709,5870221.318905594,6163732.384850874,6595193.6517904345,6924953.334379956,7271201.001098954,6762216.9310220275,6491728.253781146,6361893.6887055235,6107417.941157303,5985269.582334157,5865564.190687474,5806908.548780599,6271461.232683047,5895173.558722064,5895173.558722064,5895173.558722064,6130980.501070946,5640502.060985271,6035337.20525424,6397457.437569494,6717330.309447969,6650157.00635349,7049166.4267347,7049166.4267347,7190149.755269394,7405854.247927476,7998322.587761674,8558205.168904992,8900533.37566119,9701581.379470699,9507549.751881285,9697700.746918911,9600723.739449723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Bank,1040.01 - x9002-Citi Global Data Center Limited,24914.86140105202,27406.34754115722,28776.664918215083,31078.79811167229,30457.222149438847,31370.938813922014,33566.90453089656,33902.57357620553,32885.49636891936,35187.481114743714,36594.980359333465,39522.57878808014,41103.48193960335,40692.44712020732,40285.522649005245,37465.53606357488,39338.81286675362,42092.52976742638,44197.156255797694,46407.01406858758,43158.52308378645,41432.18216043499,40603.53851722629,38979.39697653724,38199.8090370065,37435.81285626637,37061.454727703705,40026.37110592,37624.7888395648,37624.7888395648,37624.7888395648,39129.78039314739,35999.3979616956,38519.355819014294,40830.51716815515,42872.04302656291,42443.32259629728,44989.921952075114,44989.921952075114,45889.720391116614,47266.41200285011,51047.72496307812,54621.06571049359,56805.90833891333,61918.440089415526,60680.071287627215,61893.67271337976,61274.73598624596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Bank,1041 - x7948-Santander ECX CHILE V SPA,8278929.35,9106822.285,9562163.39925,10327136.47119,10120593.7417662,10424211.554019185,11153906.362800527,11265445.426428532,10927482.063635677,11692405.808090175,12160102.040413782,13132910.203646885,13658226.61179276,13521644.345674833,13386427.902218085,12449377.949062819,13071846.84651596,13986876.125772076,14686219.93206068,15420530.928663714,14341093.763657253,13767450.013110964,13492101.012848744,12952416.972334795,12693368.6328881,12439501.260230336,12315106.247628033,13300314.747438276,12502295.86259198,12502295.86259198,12502295.86259198,13002387.697095659,11962196.681328006,12799550.449020967,13567523.475962225,14245899.649760336,14103440.653262733,14949647.092458496,14949647.092458496,15248640.034307666,15706099.235336896,16962587.17416385,18149968.27635532,18875967.00740953,20574804.03807639,20163307.95731486,20566574.116461158,20360908.375296548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Bank,1041.01 - x9177-Santander ECX CHILE V SPA,7272.45,7999.695,8399.67975,9071.654129999999,8890.221047399998,9156.927678821998,9797.912616339538,9895.891742502932,9599.014990227844,10270.946039543793,10681.783881125544,11536.326591615587,11997.77965528021,11877.801858727407,11759.023840140133,10935.892171330324,11482.686779896841,12286.474854489621,12900.798597214101,13545.838527074806,12597.629830179569,12093.724636972385,11851.850144232938,11377.77613846362,11150.220615694347,10927.21620338046,10817.944041346655,11683.379564654388,10982.376790775124,10982.376790775124,10982.376790775124,11421.671862406129,10507.938113413638,11243.493781352594,11918.10340823375,12514.008578645438,12388.868492858985,13132.200602430523,13132.200602430523,13394.844614479134,13796.689952913508,14900.42514914659,15943.45490958685,16581.193105970324,18073.50048550765,17712.0304757975,18066.27108531345,17885.608374460313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Bank,1042 - x5427-UOB EdgeConneX Singapore HoldCo II PTE. LTD.,7867.95,8654.744999999999,9087.48225,9814.480829999999,9618.1912134,9906.736949802,10600.20853628814,10706.210621651022,10385.024303001492,11111.976004211596,11556.45504438006,12480.971447930464,12980.210305847682,12850.408202789205,12721.904120761314,11831.37083230802,12422.939373923422,13292.545130098062,13957.172386602966,14655.031005933115,13629.178835517796,13084.011682097083,12822.331448455141,12309.438190516936,12063.249426706598,11821.984438172465,11703.76459379074,12640.065761294,11881.66181561636,11881.66181561636,11881.66181561636,12356.928288241015,11368.374025181734,12164.160206944456,12894.009819361123,13538.71031032918,13403.323207225887,14207.52259965944,14207.52259965944,14491.67305165263,14926.423243202209,16120.537102658385,17248.97469984447,17938.93368783825,19553.43771974369,19162.368965348818,19545.616344655795,19350.160181209238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,Bank,1042.02 - x8026-Citi Edgeconnex Singapore HoldCo II Pte. Ltd. (USD),100,110,115.5,124.74,122.2452,125.912556,134.72643492,136.0736992692,131.991488291124,141.23089247150267,146.88012817036278,158.6305384239918,164.97575996095148,163.32600236134198,161.69274233772856,150.37425037408755,157.89296289279193,168.94547029528735,177.3927438100517,186.26238100055429,173.22401433051547,166.29505375729485,162.96915268214894,156.450386574863,153.32137884336572,150.2549512664984,148.75240175383342,160.6525938941401,151.01343826049168,151.01343826049168,151.01343826049168,157.05397579091135,144.48965772763844,154.60393376857314,163.88016979468753,172.07417828442192,170.3534365015777,180.57464269167235,180.57464269167235,184.1861355455058,189.711719611871,204.88865718082067,219.2308631834781,228.00009771081724,248.5201065047908,243.54970437469498,248.42069846218888,245.936491477567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Bank,1043 - x7050-Santander ECX CHILE IV SPA (USD),14510640.835341414,15961704.918875556,16759790.164819334,18100573.37800488,17738561.91044478,18270718.767758124,19549669.081501193,19745165.772316206,19152810.79914672,20493507.55508699,21313247.85729047,23018307.685873706,23939039.993308656,23699649.59337557,23462653.097441815,21820267.38062089,22911280.749651935,24515070.40212757,25740823.92223395,27027865.118345648,25135914.56006145,24130477.977658994,23647868.418105815,22701953.681381583,22247914.60775395,21802956.31559887,21584926.75244288,23311720.89263831,21913017.63908001,21913017.63908001,21913017.63908001,22789538.34464321,20966375.27707175,22434021.546466775,23780062.83925478,24969065.981217522,24719375.321405347,26202537.840689667,26202537.840689667,26726588.59750346,27528386.255428564,29730657.15586285,31811803.15677325,33084275.28304418,36061860.05851816,35340622.857347794,36047435.31449475,35686960.9613498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Bank,1043.01 - x3438-Santander ECX CHILE IV SPA (CLP),6954.2669196,7649.69361156,8032.178292138,8674.75255550904,8501.257504398858,8756.295229530824,9369.235895597982,9462.92825455396,9179.040406917342,9821.573235401556,10214.436164817618,11031.591058003029,11472.85470032315,11358.12615331992,11244.54489178672,10457.42674936165,10980.298086829733,11748.918952907814,12336.364900553204,12953.183145580864,12046.460325390204,11564.601912374595,11333.309874127104,10879.97747916202,10662.377929578779,10449.130370987203,10344.63906727733,11172.210192659517,10501.877581099947,10501.877581099947,10501.877581099947,10921.952684343945,10048.196469596429,10751.570222468179,11396.66443581627,11966.497657607084,11846.832681031014,12557.642641892875,12557.642641892875,12808.795494730732,13193.059359572653,14248.504108338466,15245.899395922159,15855.735371759045,17282.751555217357,16937.09652411301,17275.838454595272,17103.08007004932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Bank,1044 - x6852-PacWest ECX Real Estate Acquisitions LLC,250130.97,275144.067,288901.27035,312013.371978,305773.10453844,314946.2976745932,336992.5385118148,340362.46389693295,330151.58998002496,353262.2012786267,367392.68932977173,396784.1044761535,412655.4686551996,408528.91396864766,404443.62482896115,376132.57109093387,394939.19964548055,422584.9436206642,443714.1908016974,465899.90034178225,433286.9073178575,415955.4310251432,407636.3224046403,391330.8695084547,383504.25211828557,375834.16707591986,372075.82540516066,401841.89143757353,377731.3779513191,377731.3779513191,377731.3779513191,392840.63306937186,361413.3824238221,386712.3191934897,409915.05834509904,430410.811262354,426106.70314973046,451673.10533871426,451673.10533871426,460706.56744548853,474527.7644688532,512489.98562636145,548364.2846202068,570298.8560050151,621625.7530454665,609193.2379845572,621377.1027442483,615163.3317168058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Bank,1045 - x0643-Webster ECX Zona Franca Permanente Intexzona S.A.S. (U,825.02248867202,907.5247375392221,952.9009744161832,1029.1330523694778,1008.5503913220882,1038.806903061751,1111.5233862760736,1122.6386201388343,1088.9594615346693,1165.1866238420962,1211.79408879578,1308.7376158994425,1361.0871205354201,1347.476249330066,1334.0014868367653,1240.6213827581917,1302.6524518961012,1393.8381235288282,1463.5300297052695,1536.706531190533,1429.1370740071957,1371.9715910469079,1344.5321592259697,1290.750872856931,1264.9358553997924,1239.6371382917966,1227.2407669088786,1325.4200282615889,1245.8948265658935,1245.8948265658935,1245.8948265658935,1295.7306196285292,1192.072170058247,1275.5172219623241,1352.0482552800636,1419.6506680440668,1405.454161363626,1489.7814110454437,1489.7814110454437,1519.5770392663526,1565.1643504443432,1690.3774984798906,1808.703923373483,1881.0520803084223,2050.3467675361803,2009.3398321854568,2049.526628829166,2029.0313625408742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Bank,1046.01 - x3100- CIMB PT Graha Teknologi Nusantara (IDR),188681.7317330307,207549.90490633377,217927.40015165045,235361.59216378248,230654.36032050682,237573.991130122,254204.17050923055,256746.21221432285,249043.82584789317,266476.8936572457,277135.9694035355,299306.8469558183,311279.12083405105,308166.32962571055,305084.66632945347,283728.7396863917,297915.1766707113,318769.2390376611,334707.70098954416,351443.0860390214,326842.0700162899,313768.3872156383,307493.01947132556,295193.2986924725,289289.4327186231,283503.64406425063,280668.60762360814,303122.0962334968,284934.770459487,284934.770459487,284934.770459487,296332.16127786646,272625.58837563713,291709.3795619317,309211.9423356476,324672.53945243,321425.8140579057,340711.36290138005,340711.36290138005,347525.59015940764,357951.3578641899,386587.4664933251,413648.58914785786,430194.53271377215,468912.0406580116,459533.79984485137,468724.4758417484,464037.23108333093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
